codgeo;CLUSTER
40298;8.0
402980000;8.0
40299;6.0
402990000;6.0
40300;6.0
403000000;6.0
40301;6.0
403010000;6.0
40302;9.0
403020000;9.0
40303;9.0
403030000;9.0
40304;7.0
403040000;7.0
40305;6.0
403050000;6.0
40306;8.0
403060000;8.0
40307;10.0
403070000;10.0
40308;6.0
403080000;6.0
40309;8.0
403090000;8.0
403100101;10.0
403100102;2.0
40311;6.0
403110000;6.0
403120101;7.0
403120102;10.0
403120103;2.0
403120104;2.0
403120105;10.0
40313;7.0
403130000;7.0
40314;10.0
403140000;10.0
40315;9.0
403150000;9.0
40316;9.0
403160000;9.0
40317;8.0
403170000;8.0
40318;6.0
403180000;6.0
40319;9.0
403190000;9.0
40320;9.0
403200000;9.0
40321;6.0
403210000;6.0
40322;10.0
403220000;10.0
40323;8.0
403230000;8.0
40324;6.0
403240000;6.0
40325;8.0
403250000;8.0
40326;8.0
403260000;8.0
40327;9.0
403270000;9.0
40328;2.0
403280000;2.0
40329;6.0
403290000;6.0
40330;8.0
403300000;8.0
40331;10.0
403310000;10.0
40332;10.0
403320000;10.0
40333;9.0
403330000;9.0
40334;9.0
403340000;9.0
41001;8.0
410010000;8.0
41002;8.0
410020000;8.0
41003;8.0
410030000;8.0
41004;8.0
410040000;8.0
41005;8.0
410050000;8.0
41006;6.0
410060000;6.0
41007;10.0
410070000;10.0
41008;9.0
410080000;9.0
41009;6.0
410090000;6.0
41010;9.0
410100000;9.0
41011;8.0
410110000;8.0
41012;9.0
410120000;9.0
41013;9.0
410130000;9.0
41014;7.0
410140000;7.0
41015;6.0
410150000;6.0
41016;8.0
410160000;8.0
41017;9.0
410170000;9.0
410180101;4.0
410180102;4.0
410180201;10.0
410180301;4.0
410180302;4.0
410180401;4.0
410180402;5.0
410180501;3.0
410180502;1.0
410180503;1.0
410180601;1.0
410180602;1.0
410180701;2.0
410180801;1.0
410180901;4.0
410181001;10.0
410181101;7.0
410181102;4.0
410181201;3.0
410181202;2.0
41019;6.0
410190000;6.0
41020;8.0
410200000;8.0
41022;8.0
410220000;8.0
41023;8.0
410230000;8.0
41024;8.0
410240000;8.0
41025;10.0
410250000;10.0
41026;8.0
410260000;8.0
41027;8.0
410270000;8.0
41028;8.0
410280000;8.0
41029;6.0
410290000;6.0
41030;8.0
410300000;8.0
41031;8.0
410310000;8.0
41032;6.0
410320000;6.0
41033;8.0
410330000;8.0
41034;10.0
410340000;10.0
41035;6.0
410350000;6.0
41036;8.0
410360000;8.0
41037;8.0
410370000;8.0
41038;8.0
410380000;8.0
41039;6.0
410390000;6.0
41040;8.0
410400000;8.0
41041;8.0
410410000;8.0
41042;8.0
410420000;8.0
41043;8.0
410430000;8.0
41044;7.0
410440000;7.0
41045;9.0
410450000;9.0
41046;10.0
410460000;10.0
41047;7.0
410470000;7.0
41048;8.0
410480000;8.0
41049;10.0
410490000;10.0
41050;8.0
410500000;8.0
41051;8.0
410510000;8.0
41052;6.0
410520000;6.0
41053;8.0
410530000;8.0
41054;9.0
410540000;9.0
41055;8.0
410550000;8.0
41056;6.0
410560000;6.0
41057;6.0
410570000;6.0
41058;8.0
410580000;8.0
41059;10.0
410590000;10.0
41060;7.0
410600000;7.0
41061;6.0
410610000;6.0
41062;8.0
410620000;8.0
41063;8.0
410630000;8.0
41064;8.0
410640000;8.0
41065;6.0
410650000;6.0
41066;8.0
410660000;8.0
41067;8.0
410670000;8.0
41068;10.0
410680000;10.0
41069;8.0
410690000;8.0
41070;7.0
410700000;7.0
41071;10.0
410710000;10.0
41072;6.0
410720000;6.0
41073;10.0
410730000;10.0
41074;9.0
410740000;9.0
41075;7.0
410750000;7.0
41077;6.0
410770000;6.0
41078;9.0
410780000;9.0
41079;7.0
410790000;7.0
41080;10.0
410800000;10.0
41081;6.0
410810000;6.0
41082;9.0
410820000;9.0
41083;10.0
410830000;10.0
41084;8.0
410840000;8.0
41085;9.0
410850000;9.0
41086;9.0
410860000;9.0
41087;8.0
410870000;8.0
41088;8.0
410880000;8.0
41089;8.0
410890000;8.0
41090;6.0
410900000;6.0
41091;9.0
410910000;9.0
41092;9.0
410920000;9.0
41093;6.0
410930000;6.0
41094;9.0
410940000;9.0
41095;8.0
410950000;8.0
41096;7.0
410960000;7.0
41097;7.0
410970000;7.0
41098;6.0
410980000;6.0
41099;8.0
410990000;8.0
41100;9.0
411000000;9.0
41101;10.0
411010000;10.0
41102;8.0
411020000;8.0
41103;6.0
411030000;6.0
41104;8.0
411040000;8.0
41105;6.0
411050000;6.0
41106;10.0
411060000;10.0
41107;8.0
411070000;8.0
41108;8.0
411080000;8.0
41109;6.0
411090000;6.0
41110;10.0
411100000;10.0
41112;9.0
411120000;9.0
41113;7.0
411130000;7.0
41114;6.0
411140000;6.0
41115;8.0
411150000;8.0
41116;8.0
411160000;8.0
41118;8.0
411180000;8.0
41119;6.0
411190000;6.0
41120;10.0
411200000;10.0
41121;8.0
411210000;8.0
41122;10.0
411220000;10.0
41123;9.0
411230000;9.0
41124;6.0
411240000;6.0
41125;8.0
411250000;8.0
41126;8.0
411260000;8.0
41127;8.0
411270000;8.0
41128;9.0
411280000;9.0
41129;9.0
411290000;9.0
41130;6.0
411300000;6.0
41131;9.0
411310000;9.0
41132;8.0
411320000;8.0
41133;8.0
411330000;8.0
41134;8.0
411340000;8.0
41135;8.0
411350000;8.0
411360101;5.0
411360102;9.0
411360103;7.0
41137;8.0
411370000;8.0
41138;8.0
411380000;8.0
41139;8.0
411390000;8.0
41140;8.0
411400000;8.0
41141;6.0
411410000;6.0
41142;6.0
411420000;6.0
41143;7.0
411430000;7.0
41144;8.0
411440000;8.0
41145;6.0
411450000;6.0
41146;8.0
411460000;8.0
41147;9.0
411470000;9.0
41148;9.0
411480000;9.0
41149;7.0
411490000;7.0
41150;8.0
411500000;8.0
41151;1.0
411510000;1.0
41152;10.0
411520000;10.0
41153;8.0
411530000;8.0
41154;8.0
411540000;8.0
41155;9.0
411550000;9.0
41156;6.0
411560000;6.0
41157;9.0
411570000;9.0
41158;8.0
411580000;8.0
41159;10.0
411590000;10.0
41160;10.0
411600000;10.0
41161;10.0
411610000;10.0
41163;8.0
411630000;8.0
41164;10.0
411640000;10.0
41165;6.0
411650000;6.0
41166;6.0
411660000;6.0
41167;10.0
411670000;10.0
41168;8.0
411680000;8.0
41169;6.0
411690000;6.0
41170;6.0
411700000;6.0
41171;10.0
411710000;10.0
41172;8.0
411720000;8.0
41173;10.0
411730000;10.0
41174;6.0
411740000;6.0
41175;8.0
411750000;8.0
41176;7.0
411760000;7.0
41177;7.0
411770000;7.0
41178;6.0
411780000;6.0
41179;8.0
411790000;8.0
41180;10.0
411800000;10.0
41181;8.0
411810000;8.0
41182;6.0
411820000;6.0
41183;8.0
411830000;8.0
41184;9.0
411840000;9.0
41185;9.0
411850000;9.0
41186;6.0
411860000;6.0
41187;8.0
411870000;8.0
41188;7.0
411880000;7.0
41189;9.0
411890000;9.0
41190;8.0
411900000;8.0
41191;8.0
411910000;8.0
41192;7.0
411920000;7.0
41193;9.0
411930000;9.0
411940101;10.0
411940102;8.0
411940103;7.0
411940104;1.0
411940105;7.0
411940106;7.0
411940107;5.0
411940108;4.0
411940109;9.0
41195;6.0
411950000;6.0
41196;9.0
411960000;9.0
41197;7.0
411970000;7.0
41198;2.0
411980000;2.0
41199;10.0
411990000;10.0
41200;6.0
412000000;6.0
41201;7.0
412010000;7.0
41202;8.0
412020000;8.0
41203;8.0
412030000;8.0
41204;8.0
412040000;8.0
41205;8.0
412050000;8.0
41206;8.0
412060000;8.0
41207;8.0
412070000;8.0
41208;8.0
412080000;8.0
41209;9.0
412090000;9.0
41210;8.0
412100000;8.0
41211;8.0
412110000;8.0
41212;9.0
412120000;9.0
41213;9.0
412130000;9.0
41214;10.0
412140000;10.0
41215;7.0
412150000;7.0
41216;8.0
412160000;8.0
41217;8.0
412170000;8.0
41218;8.0
412180000;8.0
41219;8.0
412190000;8.0
41220;9.0
412200000;9.0
41221;8.0
412210000;8.0
41222;10.0
412220000;10.0
41223;8.0
412230000;8.0
41224;8.0
412240000;8.0
41225;8.0
412250000;8.0
41226;10.0
412260000;10.0
41228;7.0
412280000;7.0
41229;8.0
412290000;8.0
41230;6.0
412300000;6.0
41231;10.0
412310000;10.0
41232;10.0
412320000;10.0
41233;9.0
412330000;9.0
41234;8.0
412340000;8.0
41235;10.0
412350000;10.0
41236;8.0
412360000;8.0
41237;6.0
412370000;6.0
41238;10.0
412380000;10.0
41239;8.0
412390000;8.0
41240;6.0
412400000;6.0
41241;8.0
412410000;8.0
41242;10.0
412420000;10.0
41243;9.0
412430000;9.0
41244;6.0
412440000;6.0
41245;6.0
412450000;6.0
41246;6.0
412460000;6.0
41247;9.0
412470000;9.0
41248;7.0
412480000;7.0
41249;8.0
412490000;8.0
41250;8.0
412500000;8.0
41251;8.0
412510000;8.0
41252;9.0
412520000;9.0
41253;9.0
412530000;9.0
41254;9.0
412540000;9.0
41255;8.0
412550000;8.0
41256;8.0
412560000;8.0
41257;8.0
412570000;8.0
41258;8.0
412580000;8.0
41259;10.0
412590000;10.0
41260;8.0
412600000;8.0
41261;8.0
412610000;8.0
41262;9.0
412620000;9.0
41263;7.0
412630000;7.0
41264;6.0
412640000;6.0
41265;7.0
412650000;7.0
41266;8.0
412660000;8.0
41267;9.0
412670000;9.0
41268;10.0
412680000;10.0
412690102;4.0
412690103;10.0
412690104;8.0
412690105;1.0
412690106;1.0
412690107;3.0
412690108;2.0
412690109;8.0
41270;9.0
412700000;9.0
41271;10.0
412710000;10.0
41272;8.0
412720000;8.0
41273;8.0
412730000;8.0
41274;7.0
412740000;7.0
41275;10.0
412750000;10.0
41276;9.0
412760000;9.0
41277;8.0
412770000;8.0
41278;9.0
412780000;9.0
41279;8.0
412790000;8.0
41280;8.0
412800000;8.0
41281;6.0
412810000;6.0
41282;6.0
412820000;6.0
41283;6.0
412830000;6.0
41284;8.0
412840000;8.0
41285;10.0
412850000;10.0
41286;7.0
412860000;7.0
41287;8.0
412870000;8.0
41288;6.0
412880000;6.0
41289;6.0
412890000;6.0
41290;6.0
412900000;6.0
41291;9.0
412910000;9.0
41292;8.0
412920000;8.0
41293;6.0
412930000;6.0
41294;9.0
412940000;9.0
412950101;10.0
412950102;8.0
412950103;9.0
41296;10.0
412960000;10.0
41297;8.0
412970000;8.0
42001;8.0
420010000;8.0
42002;8.0
420020000;8.0
42003;9.0
420030000;9.0
42004;6.0
420040000;6.0
420050101;4.0
420050102;2.0
420050103;2.0
420050104;9.0
42006;8.0
420060000;8.0
42007;9.0
420070000;9.0
42008;8.0
420080000;8.0
42009;6.0
420090000;6.0
42010;6.0
420100000;6.0
42011;10.0
420110000;10.0
42012;6.0
420120000;6.0
42013;9.0
420130000;9.0
42014;8.0
420140000;8.0
42015;8.0
420150000;8.0
42016;9.0
420160000;9.0
42017;10.0
420170000;10.0
42018;6.0
420180000;6.0
42019;2.0
420190000;2.0
42020;6.0
420200000;6.0
42021;6.0
420210000;6.0
42022;9.0
420220000;9.0
42023;2.0
420230000;2.0
42025;6.0
420250000;6.0
42026;9.0
420260000;9.0
42027;9.0
420270000;9.0
42028;8.0
420280000;8.0
42029;9.0
420290000;9.0
42030;8.0
420300000;8.0
42031;6.0
420310000;6.0
42032;6.0
420320000;6.0
42033;9.0
420330000;9.0
42034;8.0
420340000;8.0
42035;6.0
420350000;6.0
42036;6.0
420360000;6.0
42037;6.0
420370000;6.0
42038;6.0
420380000;6.0
42039;8.0
420390000;8.0
42040;8.0
420400000;8.0
42041;6.0
420410000;6.0
42042;6.0
420420000;6.0
42043;6.0
420430000;6.0
420440101;4.0
420440102;1.0
420440103;2.0
420440201;4.0
420440202;9.0
420440203;9.0
42045;8.0
420450000;8.0
42046;9.0
420460000;9.0
42047;8.0
420470000;8.0
42048;6.0
420480000;6.0
42049;8.0
420490000;8.0
42050;8.0
420500000;8.0
42051;6.0
420510000;6.0
42052;1.0
420520000;1.0
42053;6.0
420530000;6.0
42054;6.0
420540000;6.0
42055;6.0
420550000;6.0
42056;9.0
420560000;9.0
42058;8.0
420580000;8.0
42059;2.0
420590000;2.0
42060;6.0
420600000;6.0
42061;8.0
420610000;8.0
42062;6.0
420620000;6.0
42063;8.0
420630000;8.0
42064;6.0
420640000;6.0
42065;6.0
420650000;6.0
42066;6.0
420660000;6.0
42067;9.0
420670000;9.0
42068;6.0
420680000;6.0
42069;6.0
420690000;6.0
42070;9.0
420700000;9.0
420710101;1.0
420710102;2.0
42072;8.0
420720000;8.0
42073;8.0
420730000;8.0
42074;9.0
420740000;9.0
42075;6.0
420750000;6.0
42076;8.0
420760000;8.0
42077;10.0
420770000;10.0
42078;8.0
420780000;8.0
42079;9.0
420790000;9.0
42081;6.0
420810000;6.0
42082;9.0
420820000;9.0
42083;6.0
420830000;6.0
42084;8.0
420840000;8.0
42085;9.0
420850000;9.0
42086;6.0
420860000;6.0
42087;6.0
420870000;6.0
42088;6.0
420880000;6.0
42089;6.0
420890000;6.0
42090;9.0
420900000;9.0
42091;9.0
420910000;9.0
42092;2.0
420920000;2.0
42093;6.0
420930000;6.0
420940101;2.0
420940102;1.0
420940103;2.0
420950101;1.0
420950102;1.0
420950201;2.0
420950202;1.0
420950203;4.0
420950204;2.0
420950205;2.0
420950301;4.0
420950302;2.0
42096;9.0
420960000;9.0
42097;10.0
420970000;10.0
42098;9.0
420980000;9.0
42099;10.0
420990000;10.0
42100;6.0
421000000;6.0
42101;7.0
421010000;7.0
42102;9.0
421020000;9.0
42103;2.0
421030000;2.0
42104;6.0
421040000;6.0
42105;6.0
421050000;6.0
42106;9.0
421060000;9.0
42107;8.0
421070000;8.0
42108;6.0
421080000;6.0
42109;8.0
421090000;8.0
42110;2.0
421100000;2.0
42112;6.0
421120000;6.0
42113;9.0
421130000;9.0
42114;8.0
421140000;8.0
42115;9.0
421150000;9.0
42116;8.0
421160000;8.0
42117;9.0
421170000;9.0
42118;6.0
421180000;6.0
42119;9.0
421190000;9.0
42120;6.0
421200000;6.0
42121;6.0
421210000;6.0
42122;6.0
421220000;6.0
42123;2.0
421230000;2.0
42124;6.0
421240000;6.0
42125;8.0
421250000;8.0
42126;9.0
421260000;9.0
421270101;10.0
421270102;5.0
421270103;8.0
42128;9.0
421280000;9.0
42129;2.0
421290000;2.0
42130;6.0
421300000;6.0
42131;9.0
421310000;9.0
42132;6.0
421320000;6.0
42133;6.0
421330000;6.0
42134;6.0
421340000;6.0
42135;6.0
421350000;6.0
42136;6.0
421360000;6.0
42137;6.0
421370000;6.0
42138;6.0
421380000;6.0
42139;9.0
421390000;9.0
42140;8.0
421400000;8.0
42141;8.0
421410000;8.0
42142;8.0
421420000;8.0
42143;6.0
421430000;6.0
42145;9.0
421450000;9.0
42146;9.0
421460000;9.0
421470101;1.0
421470102;3.0
421470201;9.0
421470202;2.0
421470301;10.0
421470302;4.0
42148;8.0
421480000;8.0
42149;2.0
421490000;2.0
42150;6.0
421500000;6.0
42151;6.0
421510000;6.0
42152;6.0
421520000;6.0
42153;6.0
421530000;6.0
42154;8.0
421540000;8.0
42155;9.0
421550000;9.0
42156;9.0
421560000;9.0
42157;6.0
421570000;6.0
42158;6.0
421580000;6.0
42159;10.0
421590000;10.0
42160;8.0
421600000;8.0
42161;6.0
421610000;6.0
42162;6.0
421620000;6.0
42163;10.0
421630000;10.0
42164;8.0
421640000;8.0
42165;10.0
421650000;10.0
42166;6.0
421660000;6.0
42167;9.0
421670000;9.0
42168;10.0
421680000;10.0
42169;6.0
421690000;6.0
42170;6.0
421700000;6.0
42171;6.0
421710000;6.0
42172;9.0
421720000;9.0
42173;8.0
421730000;8.0
42174;6.0
421740000;6.0
42175;9.0
421750000;9.0
42176;6.0
421760000;6.0
42177;10.0
421770000;10.0
42178;6.0
421780000;6.0
42179;6.0
421790000;6.0
42180;6.0
421800000;6.0
42181;10.0
421810000;10.0
42182;8.0
421820000;8.0
421830101;4.0
421830102;2.0
421830103;1.0
421830104;2.0
421840101;9.0
421840102;8.0
421840103;7.0
421840104;10.0
421840105;2.0
421840106;6.0
42185;6.0
421850000;6.0
421860101;2.0
421860102;2.0
421860103;1.0
421860104;2.0
421860105;5.0
421860106;2.0
421870101;1.0
421870201;1.0
421870202;1.0
421870301;8.0
421870302;4.0
421870303;1.0
421870401;1.0
421870501;5.0
421870601;2.0
421870602;1.0
421870701;1.0
421870702;1.0
421870801;2.0
421870802;1.0
421870901;7.0
421871001;2.0
42188;8.0
421880000;8.0
421890101;2.0
421890102;2.0
421890103;2.0
421890104;2.0
42191;9.0
421910000;9.0
42192;8.0
421920000;8.0
42193;9.0
421930000;9.0
42194;8.0
421940000;8.0
42195;10.0
421950000;10.0
42196;8.0
421960000;8.0
42197;9.0
421970000;9.0
42198;9.0
421980000;9.0
42199;9.0
421990000;9.0
42200;6.0
422000000;6.0
42201;6.0
422010000;6.0
42202;6.0
422020000;6.0
42203;8.0
422030000;8.0
42204;2.0
422040000;2.0
42205;8.0
422050000;8.0
42206;6.0
422060000;6.0
422070101;2.0
422070102;4.0
422070103;1.0
422070104;4.0
422070105;2.0
422070201;2.0
422070202;9.0
422070301;6.0
422070302;4.0
422070303;4.0
422070401;2.0
422070402;5.0
422070501;5.0
422070502;5.0
422070503;5.0
422070504;9.0
42208;6.0
422080000;6.0
42209;9.0
422090000;9.0
42210;9.0
422100000;9.0
42211;9.0
422110000;9.0
42212;6.0
422120000;6.0
42213;6.0
422130000;6.0
42214;6.0
422140000;6.0
42215;10.0
422150000;10.0
42216;6.0
422160000;6.0
42217;8.0
422170000;8.0
422180101;1.0
422180102;3.0
422180103;1.0
422180104;3.0
422180201;1.0
422180202;1.0
422180203;3.0
422180204;1.0
422180301;3.0
422180302;1.0
422180401;3.0
422180402;1.0
422180403;1.0
422180404;3.0
422180501;1.0
422180502;1.0
422180601;1.0
422180602;1.0
422180603;4.0
422180701;2.0
422180702;1.0
422180801;1.0
422180802;1.0
422180803;1.0
422180804;1.0
422180805;1.0
422180901;2.0
422181001;1.0
422181002;1.0
422181101;1.0
422181102;1.0
422181103;1.0
422181104;4.0
422181201;1.0
422181202;4.0
422181203;1.0
422181301;4.0
422181302;4.0
422181303;2.0
422181304;4.0
422181401;5.0
422181402;1.0
422181403;1.0
422181404;1.0
422181405;1.0
422181406;4.0
422181501;3.0
422181502;3.0
422181503;1.0
422181601;5.0
422181602;2.0
422181603;5.0
422181701;10.0
422181702;2.0
422181801;5.0
422181802;5.0
422181803;4.0
422181804;5.0
422181805;9.0
422181901;5.0
422181902;5.0
422181903;9.0
422182001;5.0
422182002;4.0
422182003;2.0
422182004;1.0
422182005;2.0
422182101;1.0
422182102;4.0
422182103;2.0
422182201;1.0
422182202;1.0
422182203;4.0
422182204;1.0
422182205;1.0
422182206;1.0
422182301;6.0
422182401;7.0
42219;6.0
422190000;6.0
42220;6.0
422200000;6.0
42221;6.0
422210000;6.0
422220101;10.0
422220102;10.0
422230101;1.0
422230102;9.0
42224;10.0
422240000;10.0
42225;6.0
422250000;6.0
42226;9.0
422260000;9.0
42227;8.0
422270000;8.0
42228;6.0
422280000;6.0
42229;9.0
422290000;9.0
42230;10.0
422300000;10.0
42231;9.0
422310000;9.0
42232;10.0
422320000;10.0
42233;6.0
422330000;6.0
42234;9.0
422340000;9.0
42235;8.0
422350000;8.0
42236;6.0
422360000;6.0
422370101;10.0
422370102;5.0
422370103;10.0
42238;8.0
422380000;8.0
42239;6.0
422390000;6.0
42240;10.0
422400000;10.0
42241;10.0
422410000;10.0
42242;6.0
422420000;6.0
42243;6.0
422430000;6.0
42245;8.0
422450000;8.0
42246;10.0
422460000;10.0
42247;8.0
422470000;8.0
42248;10.0
422480000;10.0
42249;10.0
422490000;10.0
42251;6.0
422510000;6.0
42252;8.0
422520000;8.0
42253;6.0
422530000;6.0
42254;9.0
422540000;9.0
42255;8.0
422550000;8.0
42256;9.0
422560000;9.0
42257;10.0
422570000;10.0
42259;9.0
422590000;9.0
42260;9.0
422600000;9.0
42261;9.0
422610000;9.0
42262;9.0
422620000;9.0
42264;6.0
422640000;6.0
42265;6.0
422650000;6.0
42266;6.0
422660000;6.0
42267;6.0
422670000;6.0
42268;8.0
422680000;8.0
42269;6.0
422690000;6.0
42270;9.0
422700000;9.0
42271;10.0
422710000;10.0
42272;10.0
422720000;10.0
42273;6.0
422730000;6.0
42274;9.0
422740000;9.0
422750101;2.0
422750102;2.0
42276;8.0
422760000;8.0
42277;6.0
422770000;6.0
42278;8.0
422780000;8.0
422790101;7.0
422790102;10.0
422790103;6.0
422790201;6.0
422790202;2.0
42280;9.0
422800000;9.0
42281;10.0
422810000;10.0
42282;8.0
422820000;8.0
42283;9.0
422830000;9.0
42284;6.0
422840000;6.0
42285;9.0
422850000;9.0
42286;6.0
422860000;6.0
42287;10.0
422870000;10.0
42288;6.0
422880000;6.0
42289;9.0
422890000;9.0
42290;6.0
422900000;6.0
42291;8.0
422910000;8.0
42293;9.0
422930000;9.0
42294;6.0
422940000;6.0
42295;10.0
422950000;10.0
42296;6.0
422960000;6.0
42297;6.0
422970000;6.0
42298;9.0
422980000;9.0
42299;10.0
422990000;10.0
42300;9.0
423000000;9.0
42301;9.0
423010000;9.0
423020101;2.0
423020102;9.0
423020103;6.0
42303;8.0
423030000;8.0
42304;10.0
423040000;10.0
423050101;2.0
423050102;10.0
423050103;2.0
42306;9.0
423060000;9.0
42307;6.0
423070000;6.0
42308;10.0
423080000;10.0
42310;8.0
423100000;8.0
42311;9.0
423110000;9.0
42312;6.0
423120000;6.0
42313;6.0
423130000;6.0
42314;8.0
423140000;8.0
42315;6.0
423150000;6.0
423160101;2.0
423160102;2.0
423160103;2.0
423160104;5.0
42317;8.0
423170000;8.0
42318;8.0
423180000;8.0
42319;6.0
423190000;6.0
42320;6.0
423200000;6.0
42321;8.0
423210000;8.0
42322;9.0
423220000;9.0
423230101;10.0
423230102;9.0
423230103;9.0
42324;6.0
423240000;6.0
42325;6.0
423250000;6.0
42326;9.0
423260000;9.0
42327;9.0
423270000;9.0
42328;9.0
423280000;9.0
42329;8.0
423290000;8.0
423300101;6.0
423300102;2.0
423300103;2.0
423300104;2.0
42331;9.0
423310000;9.0
42332;6.0
423320000;6.0
42333;6.0
423330000;6.0
42334;10.0
423340000;10.0
42335;9.0
423350000;9.0
42336;6.0
423360000;6.0
42337;9.0
423370000;9.0
42338;9.0
423380000;9.0
42339;8.0
423390000;8.0
43001;8.0
430010000;8.0
43002;7.0
430020000;7.0
43003;8.0
430030000;8.0
43004;8.0
430040000;8.0
43005;7.0
430050000;7.0
43006;8.0
430060000;8.0
43007;9.0
430070000;9.0
43008;8.0
430080000;8.0
43009;7.0
430090000;7.0
43010;6.0
430100000;6.0
43011;8.0
430110000;8.0
43012;10.0
430120000;10.0
43013;8.0
430130000;8.0
43014;6.0
430140000;6.0
43015;8.0
430150000;8.0
43016;8.0
430160000;8.0
43017;8.0
430170000;8.0
43018;9.0
430180000;9.0
43019;8.0
430190000;8.0
43020;10.0
430200000;10.0
43021;10.0
430210000;10.0
43022;9.0
430220000;9.0
43023;8.0
430230000;8.0
43024;8.0
430240000;8.0
43025;9.0
430250000;9.0
43026;8.0
430260000;8.0
43027;8.0
430270000;8.0
43028;6.0
430280000;6.0
43029;8.0
430290000;8.0
43030;8.0
430300000;8.0
43031;9.0
430310000;9.0
43032;6.0
430320000;6.0
43033;10.0
430330000;10.0
43034;8.0
430340000;8.0
43035;8.0
430350000;8.0
43036;6.0
430360000;6.0
43037;8.0
430370000;8.0
43038;10.0
430380000;10.0
43039;9.0
430390000;9.0
430400101;1.0
430400102;10.0
43041;2.0
430410000;2.0
43042;9.0
430420000;9.0
43043;8.0
430430000;8.0
43044;8.0
430440000;8.0
43045;8.0
430450000;8.0
43046;10.0
430460000;10.0
43047;9.0
430470000;9.0
43048;10.0
430480000;10.0
43049;8.0
430490000;8.0
43050;9.0
430500000;9.0
43051;10.0
430510000;10.0
43052;7.0
430520000;7.0
43053;7.0
430530000;7.0
43054;8.0
430540000;8.0
43055;8.0
430550000;8.0
43056;8.0
430560000;8.0
43057;8.0
430570000;8.0
43058;6.0
430580000;6.0
43059;8.0
430590000;8.0
43060;6.0
430600000;6.0
43061;6.0
430610000;6.0
43062;6.0
430620000;6.0
43063;8.0
430630000;8.0
43064;8.0
430640000;8.0
43065;8.0
430650000;8.0
43066;7.0
430660000;7.0
43067;8.0
430670000;8.0
43068;7.0
430680000;7.0
43069;9.0
430690000;9.0
43070;8.0
430700000;8.0
43071;8.0
430710000;8.0
43072;8.0
430720000;8.0
43073;8.0
430730000;8.0
43074;6.0
430740000;6.0
43075;6.0
430750000;6.0
43076;8.0
430760000;8.0
43077;10.0
430770000;10.0
43078;6.0
430780000;6.0
43079;9.0
430790000;9.0
43080;7.0
430800000;7.0
43081;8.0
430810000;8.0
43082;6.0
430820000;6.0
43083;8.0
430830000;8.0
43084;6.0
430840000;6.0
43085;8.0
430850000;8.0
43086;8.0
430860000;8.0
43087;10.0
430870000;10.0
43088;6.0
430880000;6.0
43089;2.0
430890000;2.0
43090;8.0
430900000;8.0
43091;10.0
430910000;10.0
43092;7.0
430920000;7.0
43093;8.0
430930000;8.0
43094;8.0
430940000;8.0
43095;8.0
430950000;8.0
43096;10.0
430960000;10.0
43097;7.0
430970000;7.0
43098;7.0
430980000;7.0
43099;8.0
430990000;8.0
43100;8.0
431000000;8.0
43101;8.0
431010000;8.0
43102;9.0
431020000;9.0
43103;8.0
431030000;8.0
43104;8.0
431040000;8.0
43105;9.0
431050000;9.0
43106;8.0
431060000;8.0
43107;8.0
431070000;8.0
43108;9.0
431080000;9.0
43109;8.0
431090000;8.0
43110;9.0
431100000;9.0
43111;8.0
431110000;8.0
43112;7.0
431120000;7.0
43113;9.0
431130000;9.0
43114;9.0
431140000;9.0
43115;10.0
431150000;10.0
43116;8.0
431160000;8.0
43117;8.0
431170000;8.0
43118;7.0
431180000;7.0
43119;10.0
431190000;10.0
43120;10.0
431200000;10.0
43121;8.0
431210000;8.0
43122;6.0
431220000;6.0
43123;9.0
431230000;9.0
43124;8.0
431240000;8.0
43125;8.0
431250000;8.0
43126;6.0
431260000;6.0
43127;6.0
431270000;6.0
43128;8.0
431280000;8.0
43129;9.0
431290000;9.0
43130;10.0
431300000;10.0
43131;8.0
431310000;8.0
43132;6.0
431320000;6.0
43133;8.0
431330000;8.0
43134;9.0
431340000;9.0
43135;7.0
431350000;7.0
43136;8.0
431360000;8.0
431370101;2.0
431370102;6.0
43138;8.0
431380000;8.0
43139;6.0
431390000;6.0
43140;9.0
431400000;9.0
43141;10.0
431410000;10.0
43142;9.0
431420000;9.0
43143;8.0
431430000;8.0
43144;8.0
431440000;8.0
43145;8.0
431450000;8.0
43147;6.0
431470000;6.0
43148;7.0
431480000;7.0
43149;8.0
431490000;8.0
43150;8.0
431500000;8.0
43151;8.0
431510000;8.0
43152;6.0
431520000;6.0
43153;10.0
431530000;10.0
43154;7.0
